route_id,service_id,trip_id,direction_id,block_id,shape_id,direction,wheelchair_accessible,schd_trip_id
65,44006,440080775722,0,440008500150,4406657,West,1,80775722
65,44006,440080775723,0,440008500159,4406657,West,1,80775723
65,44006,440080775724,0,440008500159,4406657,West,1,80775724
65,44006,440080775725,1,440008500159,4406656,East,1,80775725
65,44006,440080775726,1,440008500159,4406656,East,1,80775726
65,44006,440080775727,1,440008500160,4406656,East,1,80775727
65,44006,440080775728,0,440008500153,4406653,West,1,80775728
65,44006,440080775729,1,440008500150,4406656,East,1,80775729
65,44006,440080775731,1,440008500153,4406656,East,1,80775731
65,44006,440080775732,0,440008500160,4406657,West,1,80775732
65,44006,440080775738,0,440008500160,4406657,West,1,80775738
65,44006,440080775740,1,440008500153,4406656,East,1,80775740
65,44006,440080775742,0,440008500160,4406657,West,1,80775742
65,44006,440080775745,0,440008500153,4406657,West,1,80775745
65,44006,440080775746,0,440008500153,4406657,West,1,80775746
65,44006,440080775761,1,440008500163,4406656,East,1,80775761
65,44006,440080775762,1,440008500153,4406656,East,1,80775762
65,44006,440080775763,0,440008500145,4406657,West,1,80775763
65,44006,440080775765,1,440008500150,4406656,East,1,80775765
65,44006,440080775768,0,440008500161,4406657,West,1,80775768
65,44006,440080775769,1,440008500163,4406656,East,1,80775769
65,44006,440080775770,0,440008500153,4406657,West,1,80775770
65,44006,440080775772,1,440008500161,4406656,East,1,80775772
65,44006,440080775774,1,440008500146,4406656,East,1,80775774
65,44006,440080775780,1,440008500163,4406656,East,1,80775780
65,44006,440080775781,1,440008500172,4406656,East,1,80775781
65,44006,440080775790,0,440008500164,4406657,West,1,80775790
65,44006,440080775792,1,440008500145,4406656,East,1,80775792
65,44006,440080775794,0,440008500163,4406657,West,1,80775794
65,44006,440080775795,0,440008500172,4406657,West,1,80775795
65,44006,440080775797,1,440008500160,4406656,East,1,80775797
65,44006,440080775798,0,440008500164,4406653,West,1,80775798
65,44006,440080775799,1,440008500152,4406656,East,1,80775799
65,44006,440080775800,0,440008500163,4406657,West,1,80775800
65,44006,440080775801,0,440008500163,4406657,West,1,80775801
65,44006,440080775803,1,440008500164,4406656,East,1,80775803
65,44006,440080775804,0,440008500152,4406657,West,1,80775804
65,44006,440080775808,0,440008500146,4406657,West,1,80775808
65,44006,440080775810,0,440008500150,4406657,West,1,80775810
65,44006,440080775818,0,440008500160,4406657,West,1,80775818
65,44006,440080775825,0,440008500148,4406657,West,1,80775825
65,44006,440080775826,0,440008500144,4406657,West,1,80775826
65,44006,440080775827,1,440008500144,4406656,East,1,80775827
65,44006,440080775828,1,440008500164,4406656,East,1,80775828
65,44006,440080775829,0,440008500161,4406657,West,1,80775829
65,44006,440080775830,1,440008500163,4406655,East,1,80775830
65,44006,440080775831,1,440008500164,4406656,East,1,80775831
65,44006,440080775833,0,440008500160,4406657,West,1,80775833
65,44006,440080775835,0,440008500143,4406657,West,1,80775835
65,44006,440080775838,1,440008500148,4406656,East,1,80775838
65,44006,440080775839,0,440008500158,4406657,West,1,80775839
65,44006,440080775842,1,440008500158,4406656,East,1,80775842
65,44006,440080775847,1,440008500160,4406656,East,1,80775847
65,44006,440080775848,1,440008500161,4406656,East,1,80775848
65,44006,440080775849,1,440008500143,4406656,East,1,80775849
65,44006,440080775850,1,440008500163,4406656,East,1,80775850
65,44006,440080775851,0,440008500164,4406657,West,1,80775851
65,44006,440080775853,1,440008500158,4406656,East,1,80775853
65,44006,440080775854,0,440008500148,4406657,West,1,80775854
65,44006,440080775855,0,440008500144,4406657,West,1,80775855
65,44006,440080775856,0,440008500158,4406657,West,1,80775856
65,44006,440080775857,0,440008500160,4406653,West,1,80775857
65,44006,440080775858,0,440008500163,4406657,West,1,80775858
65,44006,440080775860,0,440008500145,4406657,West,1,80775860
65,44006,440080775863,0,440008500164,4406657,West,1,80775863
65,44006,440080775864,1,440008500144,4406656,East,1,80775864
65,44006,440080775865,1,440008500145,4406656,East,1,80775865
65,44006,440080775866,1,440008500148,4406656,East,1,80775866
65,44006,440080775869,1,440008500151,4406656,East,1,80775869
65,44006,440080775872,1,440008500160,4406656,East,1,80775872
65,44006,440080775873,1,440008500151,4406656,East,1,80775873
65,44006,440080775874,1,440008500149,4406656,East,1,80775874
65,44006,440080775875,0,440008500149,4406657,West,1,80775875
65,44006,440080775878,0,440008500158,4406653,West,1,80775878
65,44006,440080775879,1,440008500158,4406656,East,1,80775879
65,44006,440080775880,0,440008500158,4406657,West,1,80775880
65,44006,440080775881,1,440008500164,4406656,East,1,80775881
65,44006,440080775882,1,440008500147,4406656,East,1,80775882
65,44006,440080775883,0,440008500151,4406657,West,1,80775883
65,44006,440080775884,0,440008500160,4406657,West,1,80775884
65,44006,440080775885,1,440008500158,4406656,East,1,80775885
65,44006,440080775887,0,440008500158,4406657,West,1,80775887
65,44006,440080775889,0,440008500151,4406657,West,1,80775889
65,44006,440080775893,0,440008500164,4406657,West,1,80775893
65,44006,440080775894,0,440008500147,4406657,West,1,80775894
65,44006,440080775899,1,440008500143,4406655,East,1,80775899
65,44006,440080776022,0,440008500161,4406653,West,1,80776022
65,44006,440080776036,0,440008500151,4406653,West,1,80776036
65,44006,440080776045,0,440008500147,4406653,West,1,80776045
65,44006,440080776048,0,440008500152,4406653,West,1,80776048
65,44006,440080776158,1,440008500151,4406655,East,1,80776158
65,44006,440080776159,1,440008500152,4406655,East,1,80776159
65,44006,440080777602,1,440008500145,4406655,East,1,80777602
65,44009,440080777611,1,440008500260,4406656,East,1,80777611
65,44009,440080777612,0,440008500260,4406657,West,1,80777612
65,44009,440080777613,1,440008500264,4406656,East,1,80777613
65,44009,440080777614,1,440008500259,4406656,East,1,80777614
65,44009,440080777615,0,440008500259,4406657,West,1,80777615
65,44009,440080777616,0,440008500264,4406657,West,1,80777616
65,44009,440080777617,1,440008500264,4406656,East,1,80777617
65,44009,440080777618,0,440008500264,4406657,West,1,80777618
65,44009,440080777641,0,440008500253,4406657,West,1,80777641
65,44009,440080777651,1,440008500252,4406655,East,1,80777651
65,44009,440080777652,1,440008500253,4406655,East,1,80777652
65,44009,440080777656,1,440008500255,4406656,East,1,80777656
65,44009,440080777657,1,440008500253,4406656,East,1,80777657
65,44009,440080777658,0,440008500253,4406657,West,1,80777658
65,44009,440080777660,0,440008500255,4406657,West,1,80777660
65,44009,440080777663,1,440008500259,4406656,East,1,80777663
65,44009,440080777665,1,440008500253,4406656,East,1,80777665
65,44009,440080777668,1,440008500252,4406656,East,1,80777668
65,44009,440080777669,1,440008500255,4406655,East,1,80777669
65,44009,440080777670,1,440008500259,4406655,East,1,80777670
65,44009,440080777671,1,440008500253,4406656,East,1,80777671
65,44009,440080777672,1,440008500252,4406656,East,1,80777672
65,44009,440080777673,1,440008500255,4406656,East,1,80777673
65,44009,440080777676,1,440008500262,4406656,East,1,80777676
65,44009,440080777677,1,440008500253,4406656,East,1,80777677
65,44009,440080777678,0,440008500259,4406657,West,1,80777678
65,44009,440080777679,0,440008500253,4406657,West,1,80777679
65,44009,440080777680,0,440008500252,4406657,West,1,80777680
65,44009,440080777682,0,440008500255,4406657,West,1,80777682
65,44009,440080777684,0,440008500252,4406657,West,1,80777684
65,44009,440080777687,0,440008500268,4406657,West,1,80777687
65,44009,440080777688,0,440008500259,4406657,West,1,80777688
65,44009,440080777689,0,440008500262,4406657,West,1,80777689
65,44009,440080777690,0,440008500262,4406657,West,1,80777690
65,44009,440080777691,0,440008500253,4406657,West,1,80777691
65,44009,440080777694,1,440008500262,4406656,East,1,80777694
65,44009,440080777695,1,440008500259,4406656,East,1,80777695
65,44009,440080777697,1,440008500265,4406656,East,1,80777697
65,44009,440080777700,1,440008500265,4406656,East,1,80777700
65,44009,440080777701,0,440008500260,4406657,West,1,80777701
65,44009,440080777705,0,440008500265,4406657,West,1,80777705
65,44009,440080777706,1,440008500257,4406656,East,1,80777706
65,44009,440080777707,1,440008500266,4406656,East,1,80777707
65,44009,440080777710,1,440008500255,4406656,East,1,80777710
65,44009,440080777711,1,440008500258,4406656,East,1,80777711
65,44009,440080777712,0,440008500266,4406657,West,1,80777712
65,44009,440080777713,0,440008500266,4406657,West,1,80777713
65,44009,440080777714,1,440008500257,4406656,East,1,80777714
65,44009,440080777715,1,440008500260,4406656,East,1,80777715
65,44009,440080777716,0,440008500254,4406657,West,1,80777716
65,44009,440080777717,0,440008500257,4406657,West,1,80777717
65,44009,440080777718,0,440008500265,4406657,West,1,80777718
65,44009,440080777719,1,440008500266,4406656,East,1,80777719
65,44009,440080777720,1,440008500288,4406656,East,1,80777720
65,44009,440080777721,1,440008500266,4406656,East,1,80777721
65,44009,440080777722,0,440008500288,4406657,West,1,80777722
65,44009,440080777724,1,440008500259,4406656,East,1,80777724
65,44009,440080777725,1,440008500254,4406656,East,1,80777725
65,44009,440080777727,1,440008500254,4406656,East,1,80777727
65,44009,440080777731,0,440008500258,4406657,West,1,80777731
65,44009,440080777732,0,440008500258,4406657,West,1,80777732
65,44009,440080777733,0,440008500257,4406657,West,1,80777733
65,44009,440080777735,0,440008500255,4406657,West,1,80777735
65,44009,440080777736,0,440008500259,4406657,West,1,80777736
65,44009,440080777737,1,440008500264,4406656,East,1,80777737
65,44009,440080777738,0,440008500288,4406657,West,1,80777738
65,44009,440080777739,0,440008500266,4406657,West,1,80777739
65,44009,440080777740,0,440008500264,4406657,West,1,80777740
65,44009,440080777742,1,440008500264,4406655,East,1,80777742
65,44009,440080777743,1,440008500265,4406655,East,1,80777743
65,44009,440080777744,1,440008500268,4406656,East,1,80777744
65,44009,440080777745,1,440008500288,4406656,East,1,80777745
65,44009,440080777746,0,440008500254,4406657,West,1,80777746
65,44009,440080777749,0,440008500259,4406657,West,1,80777749
65,44009,440080777750,0,440008500260,4406657,West,1,80777750
65,44009,440080777751,1,440008500258,4406656,East,1,80777751
65,44009,440080777754,0,440008500257,4406657,West,1,80777754
65,44009,440080777758,0,440008500258,4406653,West,1,80777758
65,44009,440080777761,1,440008500256,4406656,East,1,80777761
65,44009,440080777762,1,440008500255,4406656,East,1,80777762
65,44009,440080777763,1,440008500260,4406656,East,1,80777763
65,44009,440080777764,1,440008500259,4406656,East,1,80777764
65,44009,440080777765,0,440008500256,4406657,West,1,80777765
65,44009,440080777768,0,440008500252,4406657,West,1,80777768
65,44009,440080777771,1,440008500266,4406656,East,1,80777771
65,44009,440080777772,1,440008500257,4406656,East,1,80777772
65,44009,440080777773,0,440008500256,4406657,West,1,80777773
65,44009,440080777774,1,440008500252,4406656,East,1,80777774
65,44009,440080777775,1,440008500258,4406656,East,1,80777775
65,44009,440080777778,0,440008500256,4406653,West,1,80777778
65,44009,440080777779,0,440008500259,4406653,West,1,80777779
65,44009,440080777780,1,440008500255,4406656,East,1,80777780
65,44009,440080777781,1,440008500256,4406656,East,1,80777781
65,44009,440080777782,1,440008500252,4406656,East,1,80777782
65,44009,440080777784,0,440008500255,4406657,West,1,80777784
65,44009,440080777785,0,440008500258,4406657,West,1,80777785
65,44009,440080777786,0,440008500266,4406657,West,1,80777786
65,44009,440080777788,0,440008500256,4406657,West,1,80777788
65,44009,440080777789,1,440008500258,4406656,East,1,80777789
65,44009,440080777790,0,440008500255,4406657,West,1,80777790
65,44009,440080777791,1,440008500256,4406656,East,1,80777791
65,44009,440080777792,0,440008500260,4406653,West,1,80777792
65,44009,440080777793,0,440008500255,4406653,West,1,80777793
65,44009,440080777795,0,440008500258,4406657,West,1,80777795
65,44009,440080777796,0,440008500252,4406657,West,1,80777796
65,44009,440080777799,0,440008500257,4406653,West,1,80777799
65,44009,440080777801,1,440008500266,4406655,East,1,80777801
65,44009,440080778308,0,440008500288,4406653,West,1,80778308
65,44009,440080778309,1,440008500262,4406655,East,1,80778309
66,44001,440080183022,1,440008448237,4404355,East,1,80183022
66,44001,440080185456,1,440008448678,4404355,East,1,80185456
66,44001,440080185867,1,440008448730,4404355,East,1,80185867
66,44001,440080772338,1,440008499889,4406662,East,1,80772338
66,44001,440080772339,1,440008499909,4406982,East,1,80772339
66,44001,440080772345,1,440008499869,4406662,East,1,80772345
66,44001,440080772361,1,440008499868,4406662,East,1,80772361
66,44001,440080772362,1,440008499909,4406662,East,1,80772362
66,44001,440080772372,0,440008499868,4406665,West,1,80772372
66,44001,440080772381,1,440008499868,4406662,East,1,80772381
66,44001,440080772382,0,440008499868,4406665,West,1,80772382
66,44001,440080772395,0,440008499868,4406665,West,1,80772395
66,44001,440080772403,1,440008499868,4406982,East,1,80772403
66,44001,440080772412,0,440008499868,4406665,West,1,80772412
66,44001,440080772422,0,440008499868,4406665,West,1,80772422
66,44001,440080772443,0,440008499868,4406665,West,1,80772443
66,44001,440080772470,0,440008499874,4406665,West,1,80772470
66,44001,440080772479,0,440008499874,4406665,West,1,80772479
66,44001,440080772494,1,440008499874,4406662,East,1,80772494
66,44001,440080772495,0,440008499874,4406665,West,1,80772495
66,44001,440080772505,1,440008499874,4406662,East,1,80772505
66,44001,440080772512,0,440008499874,4406665,West,1,80772512
66,44001,440080772513,1,440008499874,4406662,East,1,80772513
66,44001,440080772525,0,440008499874,4406665,West,1,80772525
66,44001,440080772542,1,440008499866,4406662,East,1,80772542
66,44001,440080772549,0,440008499866,4406665,West,1,80772549
66,44001,440080772561,0,440008499866,4404357,West,1,80772561
66,44001,440080772562,0,440008499934,4406665,West,1,80772562
66,44001,440080772571,0,440008499866,4406665,West,1,80772571
66,44001,440080772581,1,440008499934,4406662,East,1,80772581
66,44001,440080772590,1,440008499866,4406662,East,1,80772590
66,44001,440080772598,0,440008499866,4406665,West,1,80772598
66,44001,440080772620,1,440008499866,4406662,East,1,80772620
66,44001,440080772622,1,440008499849,4406662,East,1,80772622
66,44001,440080772630,0,440008499843,4406665,West,1,80772630
66,44001,440080772632,0,440008499845,4404357,West,1,80772632
66,44001,440080772635,0,440008499923,4406665,West,1,80772635
66,44001,440080772637,0,440008499953,4406658,West,1,80772637
66,44001,440080772642,1,440008499923,4406662,East,1,80772642
66,44001,440080772645,1,440008499905,4404603,East,1,80772645
66,44001,440080772650,1,440008499954,4404353,East,1,80772650
66,44001,440080772651,1,440008499843,4406982,East,1,80772651
66,44001,440080772658,1,440008499845,4404603,East,1,80772658
66,44001,440080772659,0,440008499899,4406658,West,1,80772659
66,44001,440080772661,1,440008499894,4406982,East,1,80772661
66,44001,440080772662,0,440008499936,4406665,West,1,80772662
66,44001,440080772666,0,440008499894,4406665,West,1,80772666
66,44001,440080772669,1,440008499889,4406662,East,1,80772669
66,44001,440080772675,1,440008499926,4404603,East,1,80772675
66,44001,440080772676,1,440008499923,4404603,East,1,80772676
66,44001,440080772679,1,440008499894,4406662,East,1,80772679
66,44001,440080772680,1,440008499953,4406662,East,1,80772680
66,44001,440080772681,0,440008499926,4404357,West,1,80772681
66,44001,440080772687,0,440008499843,4406665,West,1,80772687
66,44001,440080772691,0,440008499853,4404601,West,1,80772691
66,44001,440080772692,1,440008499894,4404603,East,1,80772692
66,44001,440080772697,0,440008499849,4406665,West,1,80772697
66,44001,440080772698,0,440008499929,4406665,West,1,80772698
66,44001,440080772707,0,440008499869,4404601,West,1,80772707
66,44001,440080772711,1,440008499849,4406662,East,1,80772711
66,44001,440080772712,1,440008499923,4406662,East,1,80772712
66,44001,440080772715,1,440008499926,4406662,East,1,80772715
66,44001,440080772718,1,440008499894,4406662,East,1,80772718
66,44001,440080772722,1,440008499899,4406662,East,1,80772722
66,44001,440080772723,1,440008499928,4404603,East,1,80772723
66,44001,440080772736,0,440008499894,4406665,West,1,80772736
66,44001,440080772737,0,440008499936,4404601,West,1,80772737
66,44001,440080772745,0,440008499923,4406665,West,1,80772745
66,44001,440080772755,1,440008499929,4406982,East,1,80772755
66,44001,440080772757,0,440008499954,4406665,West,1,80772757
66,44001,440080772759,1,440008499923,4406982,East,1,80772759
66,44001,440080772769,0,440008500108,4406665,West,1,80772769
66,44001,440080772772,0,440008499923,4406665,West,1,80772772
66,44001,440080772775,1,440008499936,4406662,East,1,80772775
66,44001,440080772779,0,440008499869,4406665,West,1,80772779
66,44001,440080772780,1,450008500108,4406662,East,1,80772780
66,44001,440080772783,0,440008499923,4406665,West,1,80772783
66,44001,440080772784,1,440008499889,4406662,East,1,80772784
66,44001,440080772786,0,440008499936,4406665,West,1,80772786
66,44001,440080772788,1,440008499923,4406662,East,1,80772788
66,44001,440080772791,0,440008499909,4406665,West,1,80772791
66,44001,440080772792,0,440008499852,4404357,West,1,80772792
66,44001,440080772793,0,440008499889,4406665,West,1,80772793
66,44001,440080772794,0,440008499899,4406665,West,1,80772794
66,44001,440080772799,1,450008500108,4406982,East,1,80772799
66,44001,440080772837,0,440008499889,4406665,West,1,80772837
66,44001,440080772851,0,440008499869,4406665,West,1,80772851
66,44001,440080772852,0,440008499866,4406665,West,1,80772852
66,44001,440080772901,1,440008499909,4406662,East,1,80772901
66,44001,440080772903,0,440008499909,4404601,West,1,80772903
66,44001,440080772905,1,440008499868,4406662,East,1,80772905
66,44001,440080772909,1,440008499868,4406662,East,1,80772909
66,44001,440080772911,0,440008499868,4406665,West,1,80772911
66,44001,440080772913,1,440008499868,4406662,East,1,80772913
66,44001,440080772915,1,440008499868,4406662,East,1,80772915
66,44001,440080772917,0,440008499868,4406665,West,1,80772917
66,44001,440080772919,1,440008499868,4406662,East,1,80772919
66,44001,440080772921,0,440008499868,4404601,West,1,80772921
66,44001,440080772930,0,440008499874,4406665,West,1,80772930
66,44001,440080772932,1,440008499874,4406982,East,1,80772932
66,44001,440080772934,0,440008499874,4406665,West,1,80772934
66,44001,440080772935,1,440008499874,4406662,East,1,80772935
66,44001,440080772937,1,440008499874,4406662,East,1,80772937
66,44001,440080772939,1,440008499874,4406662,East,1,80772939
66,44001,440080772940,0,440008499874,4406665,West,1,80772940
66,44001,440080772942,0,440008499874,4404601,West,1,80772942
66,44001,440080772944,1,440008499874,4406662,East,1,80772944
66,44001,440080772946,1,440008499874,4406662,East,1,80772946
66,44001,440080772948,1,440008499866,4406662,East,1,80772948
66,44001,440080772950,0,440008499866,4406665,West,1,80772950
66,44001,440080772954,1,440008499866,4406662,East,1,80772954
66,44001,440080772957,0,440008499866,4404601,West,1,80772957
66,44001,440080772958,1,440008499866,4406662,East,1,80772958
66,44001,440080772965,0,440008499851,4404357,West,1,80772965
66,44001,440080772969,0,440008499936,4406659,West,1,80772969
66,44001,440080772971,0,440008499869,4406665,West,1,80772971
66,44001,440080772973,0,440008499894,4406665,West,1,80772973
66,44001,440080772974,0,440008499909,4406665,West,1,80772974
66,44001,440080772977,0,440008499905,4406665,West,1,80772977
66,44001,440080772981,1,440008499899,4406662,East,1,80772981
66,44001,440080772985,1,440008499843,4404603,East,1,80772985
66,44001,440080772987,1,440008499843,4406662,East,1,80772987
66,44001,440080772988,1,440008499849,4406662,East,1,80772988
66,44001,440080772990,1,440008499936,4406662,East,1,80772990
66,44001,440080772994,0,440008499884,4404357,West,1,80772994
66,44001,440080772997,1,440008499953,4406662,East,1,80772997
66,44001,440080772999,0,440008499849,4406665,West,1,80772999
66,44001,440080773003,1,440008499853,4406662,East,1,80773003
66,44001,440080773006,0,440008499954,4406658,West,1,80773006
66,44001,440080773007,1,440008499889,4406662,East,1,80773007
66,44001,440080773012,0,440008499849,4406665,West,1,80773012
66,44001,440080773013,1,440008499936,4406662,East,1,80773013
66,44001,440080773015,0,440008499936,4406665,West,1,80773015
66,44001,440080773017,0,440008499905,4404357,West,1,80773017
66,44001,440080773018,0,440008499926,4406665,West,1,80773018
66,44001,440080773046,1,440008499931,4404603,East,1,80773046
66,44001,440080773049,1,440008499919,4406662,East,1,80773049
66,44001,440080773051,0,440008499887,4406665,West,1,80773051
66,44001,440080773054,0,440008499931,4406665,West,1,80773054
66,44001,440080773056,1,440008499900,4406662,East,1,80773056
66,44001,440080773057,1,440008499900,4406982,East,1,80773057
66,44001,440080773060,0,440008499931,4406665,West,1,80773060
66,44001,440080773062,0,440008499924,4404601,West,1,80773062
66,44001,440080773063,0,440008499856,4406665,West,1,80773063
66,44001,440080773064,1,440008499941,4406660,East,1,80773064
66,44001,440080773067,1,440008500073,4406662,East,1,80773067
66,44001,440080773071,1,440008500073,4406662,East,1,80773071
66,44001,440080773073,0,440008500073,4406665,West,1,80773073
66,44001,440080773074,1,440008499887,4406662,East,1,80773074
66,44001,440080773075,1,440008499887,4406662,East,1,80773075
66,44001,440080773076,1,440008499856,4406662,East,1,80773076
66,44001,440080773077,1,440008499931,4406662,East,1,80773077
66,44001,440080773078,1,440008500073,4406662,East,1,80773078
66,44001,440080773080,0,440008499931,4406665,West,1,80773080
66,44001,440080773082,0,440008499887,4404601,West,1,80773082
66,44001,440080773084,1,440008499919,4406662,East,1,80773084
66,44001,440080773086,0,440008499931,4406665,West,1,80773086
66,44001,440080773087,0,450008500108,4406665,West,1,80773087
66,44001,440080773089,1,440008499856,4406662,East,1,80773089
66,44001,440080773090,1,440008499882,4404602,East,1,80773090
66,44001,440080773091,0,440008499941,4404347,West,1,80773091
66,44001,440080773096,0,440008499887,4406665,West,1,80773096
66,44001,440080773097,1,440008499872,4404602,East,1,80773097
66,44001,440080773099,0,440008499934,4406665,West,1,80773099
66,44001,440080773101,0,440008499922,4404347,West,1,80773101
66,44001,440080773104,1,440008499940,4406982,East,1,80773104
66,44001,440080773105,0,440008499872,4404347,West,1,80773105
66,44001,440080773106,0,440008499900,4406665,West,1,80773106
66,44001,440080773108,0,440008499940,4406665,West,1,80773108
66,44001,440080773111,0,440008499922,4404601,West,1,80773111
66,44001,440080773112,0,440008499900,4406665,West,1,80773112
66,44001,440080773113,1,450008500108,4406662,East,1,80773113
66,44001,440080773114,0,450008500108,4406665,West,1,80773114
66,44001,440080773119,1,440008499930,4406662,East,1,80773119
66,44001,440080773120,1,440008499870,4406662,East,1,80773120
66,44001,440080773123,0,440008499934,4406665,West,1,80773123
66,44001,440080773125,0,440008500073,4406665,West,1,80773125
66,44001,440080773130,1,440008499889,4406662,East,1,80773130
66,44001,440080773131,1,440008499870,4406662,East,1,80773131
66,44001,440080773132,0,440008499904,4406665,West,1,80773132
66,44001,440080773133,0,440008499936,4406665,West,1,80773133
66,44001,440080773134,0,440008499940,4406659,West,1,80773134
66,44001,440080773135,0,440008499870,4406665,West,1,80773135
66,44001,440080773136,0,440008499856,4406665,West,1,80773136
66,44001,440080773137,1,440008500073,4406662,East,1,80773137
66,44001,440080773138,1,440008499954,4406662,East,1,80773138
66,44001,440080773139,0,440008499930,4406665,West,1,80773139
66,44001,440080773140,1,440008499930,4406662,East,1,80773140
66,44001,440080773144,1,440008499940,4406662,East,1,80773144
66,44001,440080773146,1,440008499869,4406662,East,1,80773146
66,44001,440080773148,0,440008500073,4406665,West,1,80773148
66,44001,440080773149,0,440008499936,4406665,West,1,80773149
66,44001,440080773150,1,440008499899,4406662,East,1,80773150
66,44001,440080773151,1,440008499853,4406662,East,1,80773151
66,44001,440080773152,1,440008499869,4406662,East,1,80773152
66,44001,440080773153,0,440008499870,4406665,West,1,80773153
66,44001,440080773154,0,440008499931,4406665,West,1,80773154
66,44001,440080773155,0,440008499870,4406665,West,1,80773155
66,44001,440080773156,1,440008499922,4406660,East,1,80773156
66,44001,440080773158,0,440008499870,4406665,West,1,80773158
66,44001,440080773163,1,440008499930,4406982,East,1,80773163
66,44001,440080773165,1,440008499934,4406662,East,1,80773165
66,44001,440080773166,0,440008499954,4406659,West,1,80773166
66,44001,440080773167,0,440008499887,4404357,West,1,80773167
66,44001,440080773168,0,440008499919,4406665,West,1,80773168
66,44001,440080773169,0,440008499882,4404347,West,1,80773169
66,44001,440080773170,1,440008499887,4406662,East,1,80773170
66,44001,440080773172,1,440008499940,4406662,East,1,80773172
66,44001,440080773173,1,440008499900,4406662,East,1,80773173
66,44001,440080773174,1,440008499909,4406662,East,1,80773174
66,44001,440080773179,1,440008499870,4406662,East,1,80773179
66,44001,440080773180,0,440008499870,4406665,West,1,80773180
66,44001,440080773181,1,440008499870,4406662,East,1,80773181
66,44001,440080773182,0,440008499900,4406665,West,1,80773182
66,44001,440080773184,1,440008499854,4404355,East,1,80773184
66,44001,440080773185,0,440008499887,4406665,West,1,80773185
66,44001,440080773187,0,440008499931,4406665,West,1,80773187
66,44001,440080773188,0,440008499919,4406665,West,1,80773188
66,44001,440080773189,0,450008500108,4406665,West,1,80773189
66,44001,440080773190,1,440008499954,4406662,East,1,80773190
66,44001,440080773192,1,440008499940,4404602,East,1,80773192
66,44001,440080773196,0,440008499869,4404357,West,1,80773196
66,44001,440080773198,1,440008500073,4406662,East,1,80773198
66,44001,440080773200,0,450008500108,4406665,West,1,80773200
66,44001,440080773201,0,440008499930,4406665,West,1,80773201
66,44001,440080773203,1,440008499931,4406662,East,1,80773203
66,44001,440080773204,0,440008500073,4406665,West,1,80773204
66,44001,440080773205,0,440008499889,4406665,West,1,80773205
66,44001,440080773206,0,440008500073,4406665,West,1,80773206
66,44001,440080773207,1,440008499930,4406662,East,1,80773207
66,44001,440080773208,1,440008499870,4406662,East,1,80773208
66,44001,440080773212,1,440008500073,4406982,East,1,80773212
66,44001,440080773214,1,440008499887,4406662,East,1,80773214
66,44001,440080773215,0,440008499870,4404601,West,1,80773215
66,44001,440080773216,1,440008499869,4406662,East,1,80773216
66,44001,440080773217,1,440008499936,4406662,East,1,80773217
66,44001,440080773218,0,440008499855,4406659,West,1,80773218
66,44001,440080773220,0,440008499934,4406665,West,1,80773220
66,44001,440080773222,0,440008499930,4406665,West,1,80773222
66,44001,440080773224,0,440008499930,4406665,West,1,80773224
66,44001,440080773225,0,440008499919,4406665,West,1,80773225
66,44001,440080773226,1,450008500108,4406662,East,1,80773226
66,44001,440080773228,0,440008499856,4406665,West,1,80773228
66,44001,440080773230,0,440008499909,4406665,West,1,80773230
66,44001,440080773231,1,440008499856,4406982,East,1,80773231
66,44001,440080773232,1,440008499841,4406982,East,1,80773232
66,44001,440080773233,0,440008499869,4406665,West,1,80773233
66,44001,440080773235,1,440008499936,4406660,East,1,80773235
66,44001,440080773239,1,440008499870,4406662,East,1,80773239
66,44001,440080773240,0,440008499889,4406665,West,1,80773240
66,44001,440080773241,0,440008499936,4406665,West,1,80773241
66,44001,440080773242,1,440008499909,4406662,East,1,80773242
66,44001,440080773245,0,440008499870,4406665,West,1,80773245
66,44001,440080773246,0,440008499889,4406665,West,1,80773246
66,44001,440080773247,0,440008499953,4406665,West,1,80773247
66,44001,440080773248,0,440008499953,4406665,West,1,80773248
66,44001,440080773249,1,440008499931,4406662,East,1,80773249
66,44001,440080773251,1,440008499936,4406662,East,1,80773251
66,44001,440080773252,1,440008499931,4406982,East,1,80773252
66,44001,440080773254,0,440008499853,4406665,West,1,80773254
66,44001,440080773255,0,440008499889,4406665,West,1,80773255
66,44001,440080773258,1,440008499889,4406662,East,1,80773258
66,44001,440080773263,1,440008499855,4406662,East,1,80773263
66,44001,440080773265,1,440008499841,4406662,East,1,80773265
66,44001,440080773266,1,440008499870,4406662,East,1,80773266
66,44001,440080773267,1,450008500108,4406662,East,1,80773267
66,44001,440080773268,1,440008499924,4406662,East,1,80773268
66,44001,440080773270,0,440008499899,4406665,West,1,80773270
66,44001,440080773271,0,440008499940,4406665,West,1,80773271
66,44001,440080773272,0,450008500108,4406665,West,1,80773272
66,44001,440080773275,0,440008499919,4406665,West,1,80773275
66,44001,440080773276,1,440008499889,4406662,East,1,80773276
66,44001,440080773279,1,440008499931,4406662,East,1,80773279
66,44001,440080773280,1,440008499930,4406662,East,1,80773280
66,44001,440080773281,1,440008500108,4406662,East,1,80773281
66,44001,440080773284,1,440008499889,4406662,East,1,80773284
66,44001,440080773285,1,440008499855,4404602,East,1,80773285
66,44001,440080773287,0,440008499904,4406665,West,1,80773287
66,44001,440080773288,1,440008499936,4406662,East,1,80773288
